# 'RoadGravel_0_0.h5', 'Cement_0_0.h5', 'RoughGravel_0_0.h5', 'Asphalt_0_0.h5', 'Grass_0_0.h5', 'Puddle_0_0.h5', 'AsphaltWet_0_0.h5'
8.764150943396226978e+01,1.033084112149532672e+02,1.157142857142857082e+02,1.197064220183486185e+02,9.755963302752293487e+01,1.742830188679245396e+02,1.949038461538461604e+02
8.730188679245283367e+01,1.030093457943925301e+02,1.157142857142857082e+02,1.197614678899082605e+02,9.746788990825687904e+01,1.743018867924528195e+02,1.949423076923076792e+02
8.716981132075471805e+01,1.029719626168224238e+02,1.153714285714285666e+02,1.194495412844036650e+02,9.732110091743119540e+01,1.740566037735848965e+02,1.949807692307692264e+02
8.707547169811320487e+01,1.029719626168224238e+02,1.147047619047619094e+02,1.193944954128440372e+02,9.735779816513760920e+01,1.739811320754716917e+02,1.949615384615384528e+02
8.707547169811320487e+01,1.029906542056074699e+02,1.144952380952380935e+02,1.193944954128440372e+02,9.719266055045871155e+01,1.738301886792452819e+02,1.950961538461538396e+02
8.698113207547169168e+01,1.029906542056074699e+02,1.142666666666666657e+02,1.188623853211009163e+02,9.730275229357798139e+01,1.738867924528301785e+02,1.949807692307692264e+02
8.716981132075471805e+01,1.029158878504672856e+02,1.141714285714285779e+02,1.186422018348623908e+02,9.726605504587155338e+01,1.738113207547169736e+02,1.951346153846153868e+02
8.713207547169811562e+01,1.027476635514018710e+02,1.137333333333333343e+02,1.184587155963302791e+02,9.713761467889908374e+01,1.736037735849056673e+02,1.950769230769230660e+02
8.713207547169811562e+01,1.027476635514018710e+02,1.133142857142857167e+02,1.182201834862385255e+02,9.721100917431192556e+01,1.734716981132075375e+02,1.947500000000000000e+02
8.711320754716980730e+01,1.027476635514018710e+02,1.132571428571428527e+02,1.179633027522935720e+02,9.715596330275229775e+01,1.732830188679245396e+02,1.947500000000000000e+02
8.701886792452830832e+01,1.025981308411214883e+02,1.132190476190476147e+02,1.180183486238532140e+02,9.708256880733945593e+01,1.733584905660377444e+02,1.946730769230769340e+02
8.700000000000000000e+01,1.027850467289719631e+02,1.130285714285714249e+02,1.179082568807339442e+02,9.708256880733945593e+01,1.731509433962264097e+02,1.948269230769230660e+02
8.679245283018867951e+01,1.026355140186915946e+02,1.120761904761904759e+02,1.178715596330275162e+02,9.686238532110091626e+01,1.728490566037735903e+02,1.946538461538461604e+02
8.679245283018867951e+01,1.024485981308411198e+02,1.118095238095238102e+02,1.175045871559633071e+02,9.682568807339450245e+01,1.726226415094339757e+02,1.945769230769230660e+02
8.669811320754716633e+01,1.024485981308411198e+02,1.116761904761904702e+02,1.171192660550458697e+02,9.680733944954128845e+01,1.727358490566037688e+02,1.944615384615384528e+02
8.649056603773584584e+01,1.024485981308411198e+02,1.112000000000000028e+02,1.166972477064220186e+02,9.664220183486239080e+01,1.726037735849056673e+02,1.944615384615384528e+02
8.637735849056603854e+01,1.023177570093457973e+02,1.109333333333333371e+02,1.165871559633027488e+02,9.658715596330274877e+01,1.723584905660377444e+02,1.942307692307692264e+02
8.633962264150943611e+01,1.022429906542056131e+02,1.104952380952380935e+02,1.164403669724770651e+02,9.651376146788990695e+01,1.723773584905660243e+02,1.940384615384615472e+02
8.618867924528301216e+01,1.021121495327102764e+02,1.100571428571428640e+02,1.162018348623853257e+02,9.642201834862385113e+01,1.720943396226415132e+02,1.940000000000000000e+02
8.605660377358491075e+01,1.019626168224299079e+02,1.100190476190476261e+02,1.159449541284403722e+02,9.647706422018349315e+01,1.719245283018867951e+02,1.940000000000000000e+02
8.600000000000000000e+01,1.019626168224299079e+02,1.098857142857142861e+02,1.155045871559633071e+02,9.640366972477063712e+01,1.716981132075471805e+02,1.938076923076923208e+02
8.600000000000000000e+01,1.021308411214953225e+02,1.098095238095238102e+02,1.152293577981651396e+02,9.620183486238532566e+01,1.713396226415094361e+02,1.935961538461538396e+02
8.600000000000000000e+01,1.019813084112149539e+02,1.092952380952380906e+02,1.148807339449541303e+02,9.618348623853211166e+01,1.710943396226415132e+02,1.935384615384615472e+02
8.600000000000000000e+01,1.019813084112149539e+02,1.090285714285714249e+02,1.147706422018348604e+02,9.638532110091743732e+01,1.710754716981132049e+02,1.934038461538461604e+02
8.603773584905660243e+01,1.019252336448598157e+02,1.086857142857142833e+02,1.147155963302752326e+02,9.625688073394495348e+01,1.709433962264151035e+02,1.934038461538461604e+02
8.609433962264151319e+01,1.018317757009345854e+02,1.083047619047619037e+02,1.142752293577981675e+02,9.625688073394495348e+01,1.707547169811320771e+02,1.931538461538461604e+02
8.600000000000000000e+01,1.016074766355140184e+02,1.081714285714285779e+02,1.143119266055045813e+02,9.598165137614678599e+01,1.705094339622641542e+02,1.929615384615384528e+02
8.569811320754716633e+01,1.015327102803738342e+02,1.077714285714285722e+02,1.137431192660550465e+02,9.579816513761467434e+01,1.701886792452830264e+02,1.929615384615384528e+02
8.581132075471698784e+01,1.015140186915887881e+02,1.072380952380952408e+02,1.133577981651376092e+02,9.577981651376147454e+01,1.700000000000000000e+02,1.928269230769230660e+02
8.581132075471698784e+01,1.011214953271028065e+02,1.071809523809523768e+02,1.132477064220183536e+02,9.587155963302751616e+01,1.697735849056603854e+02,1.927307692307692264e+02
8.573584905660376876e+01,1.010467289719626223e+02,1.067238095238095212e+02,1.128256880733945025e+02,9.605504587155962781e+01,1.695094339622641542e+02,1.926923076923076792e+02
8.573584905660376876e+01,1.012523364485981290e+02,1.063619047619047677e+02,1.127522935779816464e+02,9.592660550458715818e+01,1.695660377358490507e+02,1.926538461538461604e+02
8.566037735849056389e+01,1.011214953271028065e+02,1.061523809523809518e+02,1.123669724770642233e+02,9.590825688073394417e+01,1.694150943396226410e+02,1.922884615384615472e+02
8.564150943396226978e+01,1.010841121495327144e+02,1.059619047619047620e+02,1.123669724770642233e+02,9.598165137614678599e+01,1.691698113207547181e+02,1.919038461538461604e+02
8.547169811320755173e+01,1.008037383177570092e+02,1.050095238095238130e+02,1.120550458715596278e+02,9.590825688073394417e+01,1.687358490566037688e+02,1.914615384615384528e+02
8.547169811320755173e+01,1.008037383177570092e+02,1.047047619047619094e+02,1.119633027522935720e+02,9.570642201834861851e+01,1.686226415094339757e+02,1.910576923076923208e+02
8.545283018867924341e+01,1.010093457943925301e+02,1.040571428571428640e+02,1.116697247706422047e+02,9.572477064220183252e+01,1.683773584905660243e+02,1.909230769230769340e+02
8.552830188679244827e+01,1.007102803738317789e+02,1.037904761904761841e+02,1.113761467889908232e+02,9.581651376146788834e+01,1.681132075471698215e+02,1.905769230769230660e+02
8.564150943396226978e+01,1.006542056074766407e+02,1.036761904761904702e+02,1.112110091743119256e+02,9.577981651376147454e+01,1.680188679245283083e+02,1.901153846153846132e+02
8.571698113207547465e+01,1.005794392523364422e+02,1.031619047619047649e+02,1.111376146788990837e+02,9.574311926605504652e+01,1.676981132075471805e+02,1.899038461538461604e+02
8.560377358490566735e+01,1.004485981308411198e+02,1.026666666666666714e+02,1.110275229357798139e+02,9.572477064220183252e+01,1.673396226415094361e+02,1.895192307692307736e+02
8.556603773584905070e+01,1.002803738317757052e+02,1.022857142857142918e+02,1.107706422018348604e+02,9.572477064220183252e+01,1.668301886792452819e+02,1.891153846153846132e+02
8.503773584905660243e+01,1.002056074766355209e+02,1.019619047619047620e+02,1.106238532110091768e+02,9.572477064220183252e+01,1.664150943396226410e+02,1.889230769230769340e+02
8.492452830188679513e+01,1.001682242990654146e+02,1.017904761904761841e+02,1.104587155963302791e+02,9.561467889908256268e+01,1.658113207547169736e+02,1.886923076923076792e+02
8.486792452830188438e+01,1.002616822429906591e+02,1.013333333333333286e+02,1.101651376146788976e+02,9.561467889908256268e+01,1.656792452830188722e+02,1.885000000000000000e+02
8.483018867924528195e+01,1.001121495327102764e+02,1.008380952380952351e+02,1.098899082568807302e+02,9.568807339449541871e+01,1.653962264150943327e+02,1.881730769230769340e+02
8.501886792452830832e+01,1.002056074766355209e+02,1.006285714285714334e+02,1.098532110091743164e+02,9.565137614678899070e+01,1.652264150943396146e+02,1.876923076923076792e+02
8.501886792452830832e+01,1.001121495327102764e+02,1.002476190476190538e+02,1.095779816513761489e+02,9.557798165137614887e+01,1.646792452830188722e+02,1.871538461538461604e+02
8.500000000000000000e+01,1.002056074766355209e+02,1.002285714285714278e+02,1.093577981651376092e+02,9.557798165137614887e+01,1.644339622641509493e+02,1.868269230769230660e+02
8.513207547169811562e+01,1.002056074766355209e+02,9.982857142857142208e+01,1.091192660550458697e+02,9.554128440366972086e+01,1.639622641509433834e+02,1.862500000000000000e+02
8.513207547169811562e+01,1.001495327102803685e+02,9.929523809523809064e+01,1.090642201834862419e+02,9.548623853211009305e+01,1.636603773584905639e+02,1.857115384615384528e+02
8.513207547169811562e+01,1.000186915887850461e+02,9.885714285714286120e+01,1.087339449541284466e+02,9.539449541284403722e+01,1.630943396226415132e+02,1.849423076923076792e+02
8.528301886792452535e+01,1.001682242990654146e+02,9.847619047619048160e+01,1.088256880733945025e+02,9.526605504587155338e+01,1.623584905660377444e+02,1.843269230769230660e+02
8.513207547169811562e+01,1.001682242990654146e+02,9.855238095238095752e+01,1.087522935779816464e+02,9.539449541284403722e+01,1.618113207547169736e+02,1.840192307692307736e+02
8.522641509433962881e+01,1.002990654205607512e+02,9.819047619047618980e+01,1.087522935779816464e+02,9.533944954128440941e+01,1.613207547169811278e+02,1.830576923076923208e+02
8.522641509433962881e+01,1.001121495327102764e+02,9.800000000000000000e+01,1.086055045871559628e+02,9.500917431192659990e+01,1.610943396226415132e+02,1.826923076923076792e+02
8.532075471698112779e+01,9.994392523364486181e+01,9.769523809523809632e+01,1.086055045871559628e+02,9.508256880733945593e+01,1.605283018867924625e+02,1.820192307692307736e+02
8.537735849056603854e+01,9.992523364485981574e+01,9.754285714285714448e+01,1.085504587155963350e+02,9.508256880733945593e+01,1.601886792452830264e+02,1.811923076923076792e+02
8.537735849056603854e+01,9.998130841121495394e+01,9.702857142857142492e+01,1.086788990825688046e+02,9.508256880733945593e+01,1.597735849056603854e+02,1.804615384615384528e+02
8.539622641509433265e+01,9.996261682242990787e+01,9.702857142857142492e+01,1.084036697247706371e+02,9.524770642201835358e+01,1.590188679245283083e+02,1.795769230769230660e+02
8.560377358490566735e+01,9.994392523364486181e+01,9.685714285714286120e+01,1.083486238532110093e+02,9.484403669724770225e+01,1.583962264150943327e+02,1.788846153846153868e+02
8.547169811320755173e+01,9.981308411214953935e+01,9.640000000000000568e+01,1.083486238532110093e+02,9.513761467889908374e+01,1.575660377358490507e+02,1.779807692307692264e+02
8.535849056603773022e+01,9.981308411214953935e+01,9.598095238095237391e+01,1.083486238532110093e+02,9.508256880733945593e+01,1.572264150943396146e+02,1.769230769230769340e+02
8.539622641509433265e+01,9.983177570093458542e+01,9.573333333333333428e+01,1.083669724770642233e+02,9.506422018348624192e+01,1.567169811320754604e+02,1.759423076923076792e+02
8.547169811320755173e+01,9.986915887850467755e+01,9.527619047619047876e+01,1.082201834862385255e+02,9.535779816513760920e+01,1.557924528301886653e+02,1.754615384615384528e+02
8.549056603773584584e+01,9.973831775700934088e+01,9.520000000000000284e+01,1.080550458715596278e+02,9.510091743119265573e+01,1.553773584905660243e+02,1.742692307692307736e+02
8.543396226415094930e+01,9.970093457943924875e+01,9.535238095238095468e+01,1.080550458715596278e+02,9.517431192660549755e+01,1.550000000000000000e+02,1.733846153846153868e+02
8.543396226415094930e+01,9.968224299065420269e+01,9.497142857142857508e+01,1.079449541284403722e+02,9.511926605504586973e+01,1.543018867924528195e+02,1.724038461538461604e+02
8.573584905660376876e+01,9.947663551401869597e+01,9.481904761904762324e+01,1.080917431192660558e+02,9.511926605504586973e+01,1.533207547169811278e+02,1.716153846153846132e+02
8.573584905660376876e+01,9.945794392523364991e+01,9.440000000000000568e+01,1.079449541284403722e+02,9.513761467889908374e+01,1.526415094339622556e+02,1.702307692307692264e+02
8.579245283018867951e+01,9.953271028037383417e+01,9.428571428571429180e+01,1.077247706422018325e+02,9.510091743119265573e+01,1.520000000000000000e+02,1.695000000000000000e+02
8.586792452830188438e+01,9.953271028037383417e+01,9.409523809523810201e+01,1.077064220183486185e+02,9.524770642201835358e+01,1.510566037735848965e+02,1.682884615384615472e+02
8.577358490566037119e+01,9.953271028037383417e+01,9.409523809523810201e+01,1.077064220183486185e+02,9.524770642201835358e+01,1.504528301886792576e+02,1.674423076923076792e+02
8.583018867924528195e+01,9.953271028037383417e+01,9.379047619047618412e+01,1.076330275229357767e+02,9.513761467889908374e+01,1.499056603773584868e+02,1.663653846153846132e+02
8.588679245283019270e+01,9.955140186915888023e+01,9.358095238095238244e+01,1.075045871559633071e+02,9.515596330275229775e+01,1.492452830188679229e+02,1.650384615384615472e+02
8.596226415094339757e+01,9.951401869158878810e+01,9.344761904761904248e+01,1.073944954128440372e+02,9.530275229357798139e+01,1.484716981132075375e+02,1.639807692307692264e+02
8.609433962264151319e+01,9.932710280373831324e+01,9.342857142857143060e+01,1.073761467889908232e+02,9.535779816513760920e+01,1.478113207547169736e+02,1.627692307692307736e+02
8.609433962264151319e+01,9.932710280373831324e+01,9.329523809523809064e+01,1.073761467889908232e+02,9.535779816513760920e+01,1.472264150943396146e+02,1.614423076923076792e+02
8.626415094339623124e+01,9.943925233644860384e+01,9.329523809523809064e+01,1.074311926605504652e+02,9.539449541284403722e+01,1.462641509433962312e+02,1.603846153846153868e+02
8.632075471698112779e+01,9.960747663551401843e+01,9.318095238095237676e+01,1.074862385321100930e+02,9.539449541284403722e+01,1.451509433962264097e+02,1.590192307692307736e+02
8.637735849056603854e+01,9.960747663551401843e+01,9.327619047619047876e+01,1.076880733944954187e+02,9.528440366972476738e+01,1.447358490566037688e+02,1.576153846153846132e+02
8.654716981132075659e+01,9.960747663551401843e+01,9.337142857142856656e+01,1.075412844036697209e+02,9.544954128440366503e+01,1.443207547169811278e+02,1.568076923076923208e+02
8.660377358490566735e+01,9.951401869158878810e+01,9.329523809523809064e+01,1.075779816513761489e+02,9.541284403669725123e+01,1.435283018867924625e+02,1.555192307692307736e+02
8.673584905660376876e+01,9.947663551401869597e+01,9.331428571428571672e+01,1.075045871559633071e+02,9.546788990825687904e+01,1.428679245283018986e+02,1.544423076923076792e+02
8.673584905660376876e+01,9.947663551401869597e+01,9.333333333333332860e+01,1.075045871559633071e+02,9.548623853211009305e+01,1.422075471698113347e+02,1.534230769230769340e+02
8.681132075471698784e+01,9.962616822429906449e+01,9.344761904761904248e+01,1.074311926605504652e+02,9.548623853211009305e+01,1.416415094339622556e+02,1.524230769230769340e+02
8.683018867924528195e+01,9.962616822429906449e+01,9.354285714285714448e+01,1.073944954128440372e+02,9.546788990825687904e+01,1.408867924528301785e+02,1.511538461538461604e+02
8.690566037735848681e+01,9.986915887850467755e+01,9.350476190476190652e+01,1.073944954128440372e+02,9.552293577981650685e+01,1.402830188679245396e+02,1.496923076923076792e+02
8.692452830188679513e+01,9.977570093457943301e+01,9.350476190476190652e+01,1.076146788990825627e+02,9.552293577981650685e+01,1.396415094339622556e+02,1.488076923076923208e+02
8.705660377358491075e+01,9.979439252336447908e+01,9.359999999999999432e+01,1.080550458715596278e+02,9.563302752293577669e+01,1.387735849056603854e+02,1.474230769230769340e+02
8.760377358490566735e+01,9.990654205607476968e+01,9.380952380952381020e+01,1.079816513761467860e+02,9.552293577981650685e+01,1.378679245283018986e+02,1.461730769230769340e+02
8.756603773584905070e+01,9.990654205607476968e+01,9.380952380952381020e+01,1.079816513761467860e+02,9.554128440366972086e+01,1.374339622641509493e+02,1.446730769230769340e+02
8.756603773584905070e+01,9.996261682242990787e+01,9.377142857142857224e+01,1.079816513761467860e+02,9.554128440366972086e+01,1.369433962264151035e+02,1.441730769230769340e+02
